Bracket,Round Name,Battle ID,Team 1 ID,Team 2 ID
Winner,Round 1,8e07d663-80ea-4011-871e-1aa333fd1fa4,181710.0,
Winner,Round 1,8e59d37f-ee6c-4cde-971c-129635d1fbe9,181348.0,
Winner,Round 1,8ef8c10f-38a7-463c-bd27-cf10865f67df,170332.0,
Winner,Round 1,8f706e5f-f1e3-4939-bb07-f13977e68201,180451.0,180593.0
Winner,Round 1,8f8711f5-4bc6-406b-a268-21014927fe24,182107.0,172303.0
Winner,Round 1,8fc6334c-ba5a-441b-b62a-98cb0600bbe6,181494.0,178364.0
Winner,Round 1,9004f70b-6e1a-4b43-ad6e-5f7d60079ab5,182458.0,181546.0
Winner,Round 1,908911e0-495b-402d-b0f1-f48b39aee16f,175422.0,169624.0
Winner,Round 1,90dedf86-efcf-4539-884f-a30da5cce4b0,181439.0,181337.0
Winner,Round 1,918ac972-046f-4847-8247-0a3d34340f14,180437.0,170789.0
Winner,Round 1,925bd987-0e38-4d9f-b530-f46dad2e43f5,172602.0,178423.0
Winner,Round 1,9293e520-dba7-47bd-8c2e-5fcfa081eefe,176064.0,172812.0
Winner,Round 1,9430db97-dc5f-44bd-8af7-7d476cc127ab,181743.0,
Winner,Round 1,946ff6e2-f212-46be-af43-70f25c797e0f,181895.0,172162.0
Winner,Round 1,951daaaf-4ca6-4961-93f4-6256ffdd61da,182149.0,171989.0
Winner,Round 1,95a314cc-f890-410f-b5ce-3642ae0cefbd,171469.0,170555.0
Winner,Round 1,95e8b4c1-a366-4f5b-ad0a-305470559885,171310.0,182199.0
Winner,Round 1,962fcd7f-5e02-4abd-9260-c78140f5f87f,182461.0,170339.0
Winner,Round 1,9689b5dd-cc91-48a2-806c-012149b7676a,180192.0,182144.0
Winner,Round 1,96e948f0-3b93-4f67-a73d-012c12ce9116,171304.0,179559.0
Winner,Round 1,977c04e9-9878-4823-8353-116add3e875d,171250.0,177357.0
Winner,Round 1,97b12c11-940e-415c-afc1-bcacb4fa8db9,181114.0,172563.0
Winner,Round 1,97b99045-503a-4ee3-94d3-8fb68da7bcd8,174071.0,177913.0
Winner,Round 1,987f40d9-e9ff-4a94-8de6-6698b286725c,171311.0,181425.0
Winner,Round 1,98e600c7-cced-4d2d-8223-2c2555a29b36,181419.0,181719.0
Winner,Round 1,99688610-3ef8-4d18-ae3d-1daa31aec0fe,182120.0,171972.0
Winner,Round 1,99907fc8-6d8c-4ff9-8e58-094bbcff9c96,182462.0,182337.0
Winner,Round 1,9a22229c-5d81-4326-87ec-600dcbd06585,181613.0,172564.0
Winner,Round 1,9afc2927-3246-4aea-964a-bf9828be28a4,179637.0,
Winner,Round 1,9b09760a-2ffe-41c8-b191-e035bcb075b2,178101.0,180274.0
Winner,Round 1,9b32ee24-25cd-4e6d-a0aa-78182ada957b,171364.0,182209.0
Winner,Round 1,9bc84be7-d59c-49a7-96e9-87cd6d7b519e,180272.0,
Winner,Round 1,9e5d6915-99a8-4574-abe2-7376272efebe,181189.0,172339.0
Winner,Round 1,9ea21a66-c278-496d-b4f1-661fe1681387,180361.0,172289.0
Winner,Round 1,a03a274c-6699-4702-903d-eb67fe51da64,181766.0,179623.0
Winner,Round 1,a0a68a30-6860-4e39-ae86-ff9ae879a7a6,170542.0,
Winner,Round 1,a0b46732-22ef-48ff-8a65-ad9042bde856,174794.0,170791.0
Winner,Round 1,a1019141-0108-482e-984d-468695003256,178205.0,181368.0
Winner,Round 1,a1827592-aff8-4760-ba17-7a1ac9ef04f0,180456.0,171224.0
Winner,Round 1,a1927468-4835-45ed-a711-b00bf4fde60a,169636.0,170341.0
Winner,Round 1,a2e9034c-ffa0-4b91-aa99-3bda8d962556,181113.0,180275.0
Winner,Round 1,a44e63b0-0f12-4700-8c83-09a6de1a67e6,178982.0,173038.0
Winner,Round 1,a4512193-b0ed-42a1-afae-6553f5235eb9,180194.0,178264.0
Winner,Round 1,a4de465c-b453-4400-be0c-882136094329,170258.0,171227.0
Winner,Round 1,a5dd0672-e1e6-46f9-8256-ede343c2b5b6,171223.0,176196.0
Winner,Round 1,a7426191-de1a-4abd-84f6-bae7ca48c763,178123.0,179865.0
Winner,Round 1,a8367e48-8223-4c27-8762-9b0f348d90e0,178727.0,180248.0
Winner,Round 1,a884f08c-0126-4830-aaa9-e8ee2c8823ee,175478.0,171228.0
Winner,Round 1,a966ff3d-e0b9-4dc6-8bfd-967aef08ac90,181724.0,181534.0
Winner,Round 1,a979ac77-518d-441a-8ea8-bb90727079a0,172309.0,177774.0
Winner,Round 1,aaedcd9b-9c1b-465d-bab7-184021da2907,171533.0,172996.0
Winner,Round 1,ab4caab6-74cc-40ac-bd18-92ca4f809557,182146.0,171747.0
Winner,Round 1,ac382973-39b2-4222-82e8-d4402fb3757a,181275.0,
Winner,Round 1,ad251cc9-cca8-4ba7-b421-26a33a31b36c,180217.0,173658.0
Winner,Round 1,ad556141-5467-4874-8911-f36b8265e6de,180489.0,
Winner,Round 1,aeabf880-3220-4108-b86b-48e2e462aa9d,181243.0,175194.0
Winner,Round 1,af621d0f-acfa-4e81-803e-e43ca476258d,170346.0,170794.0
Winner,Round 1,b00d9890-8436-49fb-95ef-c8ff6580f375,171922.0,171041.0
Winner,Round 1,b0e6ed2f-721d-45fb-bfae-7dbacb920919,174972.0,181935.0
Winner,Round 1,b1319b3a-5fd4-4308-8e6f-ce56a4d0a429,171468.0,171060.0
Winner,Round 1,b248d907-c484-4bec-823d-707abf7f64a6,181264.0,171744.0
Winner,Round 1,b26c7efe-044f-4ae4-90e8-fb36e36c2fc0,173034.0,170779.0
Winner,Round 1,b4631ee8-47e9-45b4-bf15-40bb1201c477,181420.0,175445.0
Winner,Round 1,b46d8c1c-365a-4303-b118-124973e06964,170785.0,181932.0
Winner,Round 1,b49b6f27-ec85-41db-9472-13ecff904dcf,179814.0,171397.0
Winner,Round 1,b517af4e-43b1-4b40-bce8-8ec43df89fd4,169646.0,182211.0
Winner,Round 1,b559b295-5f40-4147-a59a-fe7558a0f7c9,181359.0,177785.0
Winner,Round 1,b5f2f2e7-c64d-495f-a51c-85547fc57f38,174698.0,172084.0
Winner,Round 1,b5f35768-bf3f-4e25-945f-d5b85427fc3f,181225.0,
Winner,Round 1,b7b813c5-f27e-4882-9a7e-b49ca0c3336a,171358.0,175813.0
Winner,Round 1,b7f8c27c-76b1-4925-a825-617c50a7da22,181441.0,178318.0
Winner,Round 1,b83960be-a1c4-453a-8fe6-b920848cdda9,171926.0,171981.0
Winner,Round 1,b8d13a68-739c-4d1a-aadc-db5b816f597b,177908.0,182278.0
Winner,Round 1,b9e59880-4c23-4693-8026-a8904d1934b2,178141.0,170347.0
Winner,Round 1,b9f34034-08ef-4ddd-8dc3-05355a92c02b,180230.0,171746.0
Winner,Round 1,baa2687d-8829-46f2-ad4f-26373482392c,169669.0,179818.0
Winner,Round 1,bae37dd1-7df5-4f5b-b504-712eb64a7910,181438.0,175526.0
Winner,Round 1,bae93252-ae8b-478d-bc75-e4efdc214ad9,180179.0,
Winner,Round 1,bbbbe693-3dd1-417e-8d4e-b11ffb69a2f7,175427.0,171776.0
Winner,Round 1,bc5d7a48-464f-4e80-8cf3-58087be7c290,180187.0,175133.0
Winner,Round 1,bd05b1a4-7de1-4ad3-bfb2-88270283a607,171472.0,180035.0
Winner,Round 1,bd3a6b70-41c8-46a1-8c0b-4937bc110eb7,169766.0,174238.0
Winner,Round 1,bd9767db-750d-4905-9797-09ab3028df76,177362.0,182242.0
Winner,Round 1,bda827e1-7339-48f6-9615-3b244685a34a,169610.0,172349.0
Winner,Round 1,bedbd9a0-70ed-45f9-b0a3-b87161f7d3de,182432.0,179563.0
Winner,Round 1,bfa1f351-ce4f-4541-94cb-050267880b76,170337.0,172603.0
Winner,Round 1,c1bfff33-b045-45f2-8667-4a176ae028e9,182125.0,180830.0
Winner,Round 1,c1f6b2e7-94ce-476d-afd2-956461f0b040,181315.0,171478.0
Winner,Round 1,c26e717e-db7b-471d-b502-4222655fdf3c,178882.0,169675.0
Winner,Round 1,c31bfeb5-217c-4229-82d2-f03c386d8988,171479.0,175198.0
Winner,Round 1,c469c49d-f884-4335-8b3d-545e42194f80,176077.0,180044.0
Winner,Round 1,c53caa01-178f-4c5d-852a-8410cb6aa1b6,169947.0,170776.0
Winner,Round 1,c5694dcd-31a7-4286-bc8d-da914b91a290,171470.0,175121.0
Winner,Round 1,c929c240-dbd2-40f2-8846-dccbb0e0454b,171921.0,182250.0
Winner,Round 1,c96a5206-6c90-4ffa-909b-6f948240ca07,171464.0,177354.0
Winner,Round 1,ca03e06f-0de9-4289-b4f2-11df5eb0afeb,182431.0,
Winner,Round 1,cbf3c981-d926-4344-8d36-a9effbe7abcf,180225.0,170792.0
Winner,Round 1,cc058aba-3b97-4cd8-a41c-382d622dbf3d,178202.0,172839.0
Winner,Round 1,cc0d9863-0824-48ae-86ed-40bba1546e24,172334.0,180364.0
Winner,Round 1,cc238b1c-669c-4d49-a998-19eecd704838,172364.0,171369.0
Winner,Round 1,cc29e73d-56b3-417e-a657-09c6ed89d51f,169763.0,170345.0
Winner,Round 1,cd00ea55-6eed-43b6-a8f1-deb53a74ce7a,179522.0,175105.0
Winner,Round 1,cd824470-336b-4a5f-ae63-4433cceb63d3,181904.0,182260.0
Winner,Round 1,cdb60031-0259-4b3f-8c84-a50493f69258,172373.0,171463.0
Winner,Round 1,cdcaa639-35be-4ea9-a7b3-d246552230d0,171471.0,182239.0
Winner,Round 1,cdeea653-186c-4871-8f97-530472a44559,180796.0,
Winner,Round 1,ce02e24e-dfb2-4f1b-92c0-9a9420cb7a0b,175490.0,170757.0
Winner,Round 1,ce79154f-9462-400a-91d5-3fa3f7d93eb5,171480.0,172161.0
Winner,Round 1,ce915b5b-3fa5-4766-81b3-1fa6734429be,182126.0,
Winner,Round 1,d0032b5f-1923-48fb-9030-a1cfb4081900,177902.0,178290.0
Winner,Round 1,d0419f60-4564-4b7c-b8a7-e3128c2a6da5,174967.0,
Winner,Round 1,d12892ef-2d8a-4a73-b8c8-8db6795d6d0d,171781.0,181944.0
Winner,Round 1,d1bb3367-ddd4-463e-a923-8d44ac36a8cf,171277.0,
Winner,Round 1,d41e5d44-f8e1-4d3e-b8e9-768129627ac9,170800.0,181379.0
Winner,Round 1,d428c5ab-20f3-4f32-bce7-bd99c8a1facf,176896.0,178237.0
Winner,Round 1,d5ef5346-c94b-4980-a9ee-9bcc78830541,172280.0,175456.0
Winner,Round 1,d607ef74-a06a-4d53-9f18-d79f39f3a69a,174234.0,171045.0
Winner,Round 1,d6868c0f-5cbb-4d8b-b384-2d7fd378b112,182206.0,171702.0
Winner,Round 1,d70bce86-5cc9-4c70-8c06-fe8f0e64d6fe,178702.0,172350.0
Winner,Round 1,d70fda8e-ebbe-4974-bb55-635df22e01ae,182407.0,
Winner,Round 1,d7113e91-8ad2-43ed-b359-07e5cbe31c26,170074.0,178247.0
Winner,Round 1,d720d32d-ef2f-475e-878c-0c8bc1b7e312,171682.0,170629.0
Winner,Round 1,d753da71-a19a-4711-9a7b-548a315dbfb9,181897.0,169679.0
Winner,Round 1,d765af66-341e-4b75-b21c-ca0082fca0b7,180955.0,172831.0
Winner,Round 1,d78f9660-dc84-43dc-af7c-7fe2c50a1cc9,181159.0,181531.0
Winner,Round 1,d8466922-f8db-4bb9-8cf9-3efd5d7e0ee7,173153.0,181101.0
Winner,Round 1,d85d29dc-09e4-472a-8080-9feb068ca90c,172731.0,169614.0
Winner,Round 1,d88cc5d1-13e2-4ba9-8f98-c8831e361e45,170544.0,178291.0
Winner,Round 1,dbb5a579-defb-4255-b975-00256da0f27e,171915.0,171232.0
Winner,Round 1,dc3a2932-da41-46ad-a91f-96b858a8d878,172995.0,179195.0
Winner,Round 1,dccb88dc-2bd9-4e63-ac95-a08dda02d3da,172991.0,
Winner,Round 1,dd30a4b6-45ea-4015-8baa-538291783438,178363.0,175209.0
Winner,Round 1,ddf6329b-677b-4215-979e-b3bdd32a5880,182194.0,172820.0
Winner,Round 1,de190dd4-e778-4765-869a-3846423a116b,181705.0,182361.0
Winner,Round 1,de25b1b8-baa4-4e6f-a638-634ba143c303,172082.0,181536.0
Winner,Round 1,de54d186-0efa-4513-a060-6c3cbbcf91cc,172273.0,170777.0
Winner,Round 1,df3250c3-a2cf-4cf4-9df0-e31bae252a1a,180973.0,172315.0
Winner,Round 1,e05c0be1-3a65-47b7-bd4d-5e8cc153675a,181474.0,169671.0
Winner,Round 1,e0e75491-2c21-4047-9a55-731fc8e7b3f8,174971.0,172083.0
Winner,Round 1,e1244ef1-ba38-4745-8c5d-d64e973bcbd5,180223.0,177385.0
Winner,Round 1,e1f344ea-f028-48f9-b040-9040c8d8ff4a,181579.0,171994.0
Winner,Round 1,e2a47223-e4af-49e5-bc8f-fe52ebdee7be,181491.0,172816.0
Winner,Round 1,e3450fb2-f967-4244-b8c4-640b933e78e8,179795.0,181426.0
Winner,Round 1,e3efbfb6-ccad-4ce9-bc79-9029a873559c,181301.0,
Winner,Round 1,e4002772-7281-4c36-bb07-1fda97ab0d82,170076.0,171249.0
Winner,Round 1,e490eb38-cb46-4f15-8d32-fc92fe12147c,181256.0,
Winner,Round 1,e49d016f-b093-4300-9b13-9f2d3541f6a1,178198.0,172574.0
Winner,Round 1,e4be9bee-4175-45fa-b256-10eefb42535e,170336.0,175536.0
Winner,Round 1,e51582c7-be8c-4c85-a8fc-26fe22497866,175441.0,180795.0
Winner,Round 1,e54e555a-bc35-49b4-a575-5bc7a42c53f1,171222.0,171248.0
Winner,Round 1,e6536812-fb2b-4fe3-aafd-ef58b6fbc048,181213.0,178271.0
Winner,Round 1,e674e876-b4f2-449b-a84e-a191ce670a5d,179724.0,175134.0
Winner,Round 1,e689f3b3-5a67-4a08-a950-ca6b87f4cc80,181170.0,
Winner,Round 1,e72415c9-ccca-4c7c-ab2b-1f776be9ff7a,181503.0,181559.0
Winner,Round 1,e74d5a48-4250-41e5-be06-a5aebbebd810,179528.0,171467.0
Winner,Round 1,e7fb3dab-ac4a-4e0a-b697-c1868e743304,182207.0,170633.0
Winner,Round 1,e83e78d4-d0d0-4008-9251-bc59384d46e9,181102.0,177924.0
Winner,Round 1,e8677c26-379b-4b11-a854-28746b6947c0,174232.0,177784.0
Winner,Round 1,e9132352-31ae-4e6b-afc9-e7c3415e18b1,172081.0,181502.0
Winner,Round 1,e9729c9c-3d40-4aef-ab43-d9e2e8528014,181981.0,182355.0
Winner,Round 1,e973c236-ca59-4225-b8d2-6bfc7e7e8115,172300.0,171231.0
Winner,Round 1,ea13e260-dd80-44e7-88a7-d6ebd426be26,177772.0,180251.0
Winner,Round 1,ea987967-3f8c-42b1-b36c-1de61e5702cd,172864.0,170342.0
Winner,Round 1,eb5e5d75-887e-45ff-a913-040e2bfaf14d,181005.0,181310.0
Winner,Round 1,eb66d9dc-7159-4fb0-a6f3-fa2baf6c552e,175517.0,181771.0
Winner,Round 1,eba21c4f-9682-4d0d-a150-ed6e69454831,176854.0,181083.0
Winner,Round 1,ec769f18-607a-4481-94b0-9088655b42e5,180316.0,170782.0
Winner,Round 1,ec7e39ed-bef4-447a-8fe1-ac42a081da1e,169878.0,173819.0
Winner,Round 1,eca58665-41c4-4b43-ab5b-fe35222153ef,170073.0,177783.0
Winner,Round 1,ecf2911e-ef02-4d62-9aea-d023c28c683e,169949.0,182208.0
Winner,Round 1,ed133fb9-4a4c-44cc-bb58-965ac1930bfa,177374.0,169611.0
Winner,Round 1,ed13a04e-a2a9-4809-b1c3-963d351defae,181976.0,173035.0
Winner,Round 1,ed65b5b3-9284-45df-b77e-817adcad0403,174235.0,171988.0
Winner,Round 1,edb45640-ca32-491d-8a9a-52f442649d9e,181470.0,182139.0
Winner,Round 1,ef6c96f4-ce28-4f7b-908b-58850f0cb6a9,181201.0,171985.0
Winner,Round 1,ef7f1655-78d8-46b0-93da-c5d3bd994837,174233.0,182065.0
Winner,Round 1,f00076ea-afbe-469b-a86f-24cd93a0708e,174699.0,182090.0
Winner,Round 1,f069436e-f027-4344-9db9-ef389a0e433b,169625.0,178612.0
Winner,Round 1,f10628db-49e7-4ed6-afcc-7aea0346d51b,177777.0,179304.0
Winner,Round 1,f24037ea-39f2-4660-a0ec-5f02228f4b06,176169.0,171982.0
Winner,Round 1,f334c99c-0a5a-4c65-b771-8899f109ae54,172312.0,174722.0
Winner,Round 1,f3ccba82-4c50-4765-a661-d3d34888627b,175222.0,181230.0
Winner,Round 1,f467d801-6749-473d-b275-23bd2b466fda,169841.0,175559.0
Winner,Round 1,f53a8a7a-7e66-4af0-9284-ec98a06bdbe6,171221.0,171920.0
Winner,Round 1,f540a6ed-2b9a-4e41-9450-d4937838069b,178242.0,169634.0
Winner,Round 1,f5856a82-8e08-4c8e-9866-ae0663f6adae,171536.0,171309.0
Winner,Round 1,f63ad944-c8bf-43f4-869b-8bb02ee28e44,177348.0,171384.0
Winner,Round 1,f69a9ba1-c494-4c4d-81a4-2f0b93836ad7,180315.0,
Winner,Round 1,f7889c6e-75a3-43ac-92e3-674d695ecae4,181143.0,170614.0
Winner,Round 1,f7b867fb-a06a-43c2-ab06-b52915265b89,181858.0,180254.0
Winner,Round 1,f911d42c-3cdb-4a7e-a1fa-f3dfbefdf96c,175533.0,176897.0
Winner,Round 1,f91eb7f8-4a17-4e0a-b24c-13f2e490dda8,172811.0,181214.0
Winner,Round 1,f92e1ae4-dcea-4541-a324-b2318d003872,180454.0,181501.0
Winner,Round 1,f94d4409-6144-4440-af83-70447ce00023,180354.0,171918.0
Winner,Round 1,f9c1f64b-0772-4490-a4e8-3f00e7df1e9d,181464.0,177585.0
Winner,Round 1,f9f01acf-cdcf-4a65-bb78-27abae900e2e,179301.0,181249.0
Winner,Round 1,fa178b13-fea8-4031-965b-9a727460ea7e,181280.0,
Winner,Round 1,fa67da24-95e2-4824-b5eb-005c3ce2ac8b,175421.0,182353.0
Winner,Round 1,fb166f2e-7d7a-4d98-88db-25d07c370dcd,178139.0,179817.0
Winner,Round 1,fb41e91b-5961-400f-9f52-27aedaa68dfd,182217.0,171991.0
Winner,Round 1,fbe8e754-7fb1-4c34-b686-34d5aeae1386,171361.0,175109.0
Winner,Round 1,fd184a91-1d20-4afc-a644-4dcb33204807,182053.0,
Winner,Round 1,fd2ce022-4820-4761-b74b-6b9a4c3bd6dc,170631.0,170628.0
Winner,Round 1,fd4683f9-676e-4a06-a3d8-fc125953b1b1,177770.0,
Winner,Round 1,ff7066d1-3aad-4598-923c-f775f3afdce6,181453.0,174725.0
Winner,Round 1,ff813d35-b60b-4f81-9e8d-956c887d0fc9,182124.0,180279.0
Winner,Round 2,01754dc4-ca66-4eef-bc7d-17e906e01bc6,181463.0,172599.0
Winner,Round 2,0633d27e-c80f-4657-9101-e0d8d417e7d7,180188.0,181501.0
Winner,Round 2,0942d1bb-71b3-4082-a880-1e94ffeca87c,172864.0,172348.0
Winner,Round 2,09974b71-5de8-4e3a-bbe6-8bab3caad42f,172991.0,171734.0
Winner,Round 2,0c502d99-652f-451f-90c7-2bb6a7291def,180109.0,182207.0
Winner,Round 2,0dd3cda9-2355-42ea-817d-7f61391cf733,172598.0,171760.0
Winner,Round 2,0dddfa08-4b7d-4168-a53e-4859b045db04,180192.0,178292.0
Winner,Round 2,0f6de10c-7ddd-4b42-a233-f37a765f0472,181743.0,181534.0
Winner,Round 2,0fb6b70e-5708-4287-a87c-e13df6646f35,170076.0,179522.0
Winner,Round 2,0fd5299c-eb48-4b2d-985c-1d5fc04b5472,177989.0,181264.0
Winner,Round 2,12fe2017-a1b6-4b2f-98bc-46a190cf8925,182437.0,172309.0
Winner,Round 2,13bea0c6-2aa6-4cdd-bed9-827a0449c13c,172160.0,172334.0
Winner,Round 2,14a94192-bc02-4735-88bd-69eae385bcd2,171922.0,181694.0
Winner,Round 2,15305554-96fb-4150-9c3c-7afcdd8fe008,182217.0,175490.0
Winner,Round 2,1592cb97-12e6-42c1-b884-b6a3c55967c5,180316.0,181916.0
Winner,Round 2,1704f9ba-c634-4469-9a93-7519dea5b0b3,181968.0,176169.0
Winner,Round 2,17ff2542-fc52-41eb-a783-f3fa353aecbf,179649.0,178224.0
Winner,Round 2,19683d05-28bd-443f-a68c-743724fa2cc6,178418.0,181097.0
Winner,Round 2,1a74a45c-fc5f-4a06-a91d-43738a312f62,171710.0,171466.0
Winner,Round 2,1bd8094f-edf9-458a-883f-65311ac48312,174233.0,181500.0
Winner,Round 2,1c1cb570-b9e7-4d1e-ac91-d0ee7b39a61c,171465.0,169663.0
Winner,Round 2,1c5f8691-7759-4cb6-bda1-a1848b4a2dd1,177904.0,179294.0
Winner,Round 2,1cb7326c-fe87-4b77-b120-d1020e834993,180796.0,169614.0
Winner,Round 2,1e2f0578-c2ac-4b45-b974-a71690cf0629,171752.0,176082.0
Winner,Round 2,1e86c011-ea3f-4f1e-b1fd-a88c7e0ca3f9,180973.0,170624.0
Winner,Round 2,1e94bc76-fe02-4847-9994-2c832fcf501a,181106.0,182278.0
Winner,Round 2,1fe402ef-f0d4-4ede-bee8-3c7d149990b0,171277.0,171746.0
Winner,Round 2,21a4f93a-fe57-4396-a464-f2f66a747078,181213.0,180319.0
Winner,Round 2,220c6f5e-74ca-4d72-9a87-f0b0a671b895,178315.0,171421.0
Winner,Round 2,23b4dc49-6c67-4575-9a41-73d619a9743f,172994.0,179817.0
Winner,Round 2,24aca5cd-afe0-440e-86be-efe488b3a3ce,171753.0,181484.0
Winner,Round 2,25186a73-7e0b-4d22-9173-8ceac90eadc0,181858.0,176064.0
Winner,Round 2,25eefb25-7bf5-449b-96e1-bfa4d80a152c,181311.0,182260.0
Winner,Round 2,26a1c454-269d-4b64-84ca-2a025fc692db,179371.0,181471.0
Winner,Round 2,273ab35a-cbf2-44a4-8ad8-7c97ad0add12,171925.0,171472.0
Winner,Round 2,27fece6d-ac49-49a9-9932-6ea5ba1fdcd8,182194.0,182149.0
Winner,Round 2,28eb88bb-c5d8-43f8-ab58-ebdb87dd9ea6,174969.0,177906.0
Winner,Round 2,299b8888-4566-455e-96ba-7604c6990696,169841.0,169591.0
Winner,Round 2,29aa008e-f129-43d4-8bf4-1d2cc17048c4,182119.0,181897.0
Winner,Round 2,2aa17c46-08d7-4b89-9972-6a36c55fe76a,172989.0,170631.0
Winner,Round 2,2c397877-58b2-425a-9277-74185237c11b,172080.0,171222.0
Winner,Round 2,2f10bf1a-4c65-48d2-82be-837d354bf0a4,171773.0,171021.0
Winner,Round 2,30039b02-a793-4b5a-bd09-fa6f6d47fe18,181427.0,172280.0
Winner,Round 2,300b9f45-8afa-4e2d-be3e-3df255b7bc57,179929.0,182255.0
Winner,Round 2,31eec757-de39-4dc2-b6a7-3b01a87a3809,178141.0,176168.0
Winner,Round 2,32106bfd-f4a2-49ed-b875-10ccc338833d,173220.0,182090.0
Winner,Round 2,32336acd-264f-4bd1-a0a6-418d0c1b9dc9,180955.0,181143.0
Winner,Round 2,329838af-929d-4af4-9d26-242d79046f78,181437.0,170337.0
Winner,Round 2,340765ea-9519-4a59-9725-2880a9c0c1ea,181315.0,177775.0
Winner,Round 2,355aaaeb-ffc1-414c-8df3-86966df3cf31,178210.0,170794.0
Winner,Round 2,3814076c-35a7-46a0-bed5-a3c64a3173ab,178264.0,174970.0
Winner,Round 2,3959a958-2703-4124-9712-777ee92e0298,180926.0,171311.0
Winner,Round 2,3b62030d-327a-4e40-b257-93bc9d440fe2,180360.0,171471.0
Winner,Round 2,3dbe5f3a-ed7b-4199-a5ff-1dce1700f323,170755.0,171367.0
Winner,Round 2,3dd370c5-4c26-4403-a7b2-ac953e5d5e1d,179622.0,179545.0
Winner,Round 2,40667c9d-bc4d-4a61-af1a-63624aba7acb,176060.0,169948.0
Winner,Round 2,425bad47-1340-4715-a050-ae04b383993c,181579.0,172350.0
Winner,Round 2,42cbf65b-3b7f-4db9-a7a2-bd797d2b26f5,181156.0,169592.0
Winner,Round 2,435e6248-26ab-4ef4-a5ec-501052a81028,169676.0,171919.0
Winner,Round 2,44cff31c-6c9c-424a-b602-ea957012a000,180350.0,178123.0
Winner,Round 2,4563be2d-8e22-4313-bc6b-0997380c6543,179461.0,181474.0
Winner,Round 2,4a6cbf87-2c1f-4e2a-951a-b65e4b822d02,181397.0,180218.0
Winner,Round 2,4abe57a7-1417-4247-9641-56fe4e04b5ef,170419.0,178360.0
Winner,Round 2,4c897caf-6282-4777-abad-f6ca2736c498,178163.0,180217.0
Winner,Round 2,4dbf319a-0c12-4cfa-9802-09b2c40be677,171381.0,171480.0
Winner,Round 2,4de7cadb-facd-4376-99e3-af36d787e6df,171837.0,182141.0
Winner,Round 2,4e1f469c-1670-457b-8016-7e712318fd1b,181432.0,171241.0
Winner,Round 2,4f07f574-b60f-41dd-96d4-c49de2952139,175422.0,181465.0
Winner,Round 2,4f267bba-ab53-48f5-bbea-bc36c6d6927f,174032.0,172811.0
Winner,Round 2,4f27a8fd-ee8a-42b8-8075-0efc59a0ca72,180315.0,182204.0
Winner,Round 2,51fd36e2-a735-456a-a0ae-0942beae6e31,178359.0,181201.0
Winner,Round 2,52a1e677-a2c3-457c-baec-b97dfbfb8cf7,171915.0,176196.0
Winner,Round 2,5403581c-d345-4eb9-abf3-5f9d5175082a,170800.0,171682.0
Winner,Round 2,542b8796-78ac-4600-87cf-63354f516824,180193.0,180250.0
Winner,Round 2,54bc2889-5d07-49d1-a9b3-c9321f469f20,180590.0,172993.0
Winner,Round 2,559ca383-6214-4d77-9dee-2b7fa0f1741c,171229.0,171221.0
Winner,Round 2,56498afc-124c-4786-9ead-f5d20cd465f0,178609.0,181719.0
Winner,Round 2,5772e918-a690-4847-9120-b6cd763a54b1,178202.0,181975.0
Winner,Round 2,57ac2eb5-2c53-4e7e-aa99-2bdee8ebb2dd,180272.0,175111.0
Winner,Round 2,586b9712-112c-4981-a67d-faa5d0d86170,180179.0,180443.0
Winner,Round 2,59b8a0bb-9511-4256-8624-09a2df87e99c,173150.0,170625.0
Winner,Round 2,5a4c1430-82d5-4d94-b04e-4a265e6a4bb1,177335.0,178882.0
Winner,Round 2,5beadffe-0558-4607-af57-98b81c1dc8a2,178199.0,177485.0
Winner,Round 2,5c1e87f7-4731-495f-b518-dca8637ba357,181613.0,170336.0
Winner,Round 2,5d94768b-e583-4de8-aeda-f2b2e46f9f4c,182407.0,176854.0
Winner,Round 2,64af8ea0-0a40-4a90-8a14-c68ec26a3379,181895.0,180221.0
Winner,Round 2,66d5a067-4d17-4a86-838c-c51d626f228e,182125.0,181005.0
Winner,Round 2,67189d5d-dac4-4186-830b-3157bddab5ae,180703.0,172277.0
Winner,Round 2,6a4154b2-aaa5-40e9-a1ec-9f1ea2923b77,178976.0,178247.0
Winner,Round 2,6ac33c21-3bcb-4726-97c4-1dafb2164352,172997.0,171361.0
Winner,Round 2,6c02926c-2153-48d7-a851-53394a9f963f,177770.0,182206.0
Winner,Round 2,6d3c795b-59bd-45dc-98fd-b0b326f8dd53,178608.0,179904.0
Winner,Round 2,6e54aaa2-3539-4ca6-b9f3-43fbe4c79799,171962.0,176893.0
Winner,Round 2,6fee0b44-89f7-4815-a369-385e80bec742,178316.0,172303.0
Winner,Round 2,704082c0-618d-4dfd-a40a-c71c36f21f7b,182132.0,180220.0
Winner,Round 2,726965ee-b56d-4e42-a898-b5efaf8589fc,182432.0,173216.0
Winner,Round 2,7280ecd4-1686-4e3f-a989-2b5c90d88e82,179504.0,174237.0
Winner,Round 2,74f24147-3258-4ee4-a2db-73ddddf4cdd7,174954.0,179523.0
Winner,Round 2,75564d44-33c1-4e86-ba2f-10046364498e,182360.0,182461.0
Winner,Round 2,75565d41-057e-41b4-a06b-c9c1e95eb636,181334.0,170785.0
