,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
139,Round 1,3a65e1a4-d29d-4d86-ab91-7745c8c3cb1c,178210,,Ku-Ku Jodel,,,6,,,5,7,,7,5,6,,,,,,,,,,,,,,,,
140,Round 1,3a9bf240-0968-4646-876c-026b274f6d7f,169626,177910.0,? EV+,,1,,3,,8,,4,,1,4,,,OG,,2,,3,,1,,7,,7,2,,
141,Round 1,3b9b5a1e-69ea-4475-a341-cabcdfe984dc,178142,172351.0,Peapods,,,,,,6,7,3,1,5,6,,,mythorallegory,,,,,,3,3,5,1,8,3,,
142,Round 1,3c36063a-32f5-4a74-ba9b-75733d138893,171242,180367.0,Weirdos,,4,,5,,7,,6,,7,4,,,Kimmy™,,1,,7,,2,,6,,4,2,,
143,Round 1,3cc41743-a200-4903-8f09-851bd91fcf35,180256,171729.0,AB3,2,,2,,2,,6,,7,,2,,,Wagfries,,7,,7,,7,,7,,7,7,,
144,Round 1,3d2aa1ac-5064-4c18-a219-6292725bea2f,178587,181581.0,confused team,3,,6,,1,,4,,4,,4,,,CryptoGreen17,,8,,1,,2,,5,,7,2,,
145,Round 1,3da11dd2-abae-4923-a689-c66e427af5b7,177485,171707.0,Bảo Luân,5,5,,1,3,,,4,,,5,,,Wagmi's Stunners,,7,,7,,7,,7,,7,7,,
146,Round 1,3fa6cb6f-4f12-4fd9-810b-8f965dececb3,181067,175111.0,ᕙ( ಥ‿ಥ )ᕗ,,,2,,,6,6,,6,5,2,,,EVG,,5,,7,,5,,7,,3,5,,
147,Round 1,3fd13409-63ae-4d5f-a66e-f262191e34da,181389,172079.0,pickle,3,,6,,5,,3,,1,,6,,,Yeah Not Gonna Happen,,7,,7,,8,,7,,8,7,,
148,Round 1,4003c6c2-4891-4f5a-bc84-f837d6498671,180212,182210.0,Chrysus,,8,,2,,5,,4,,5,2,,,Ogi 6,,1,,1,,6,,7,,7,6,,
149,Round 1,404045f3-2872-4c43-a607-67076f590877,181432,182201.0,cloud,2,,6,,2,,3,,5,,6,,,remainder,,2,,3,,3,,3,,7,3,,
150,Round 1,40f4ea95-3a66-4d73-9730-86d92a14d814,181289,,holiday,2,,6,,2,,6,,3,,6,,,,,,,,,,,,,,,,
151,Round 1,41d0fd7c-21be-42fc-9738-80d9b6ae7eea,181896,174897.0,SlickA,6,,2,,6,,7,,7,,6,,,kinkai7,5,5,5,5,6,,,,,,5,,
152,Round 1,421763c5-6e56-4d2d-903e-6ec131020700,180189,175565.0,Test team,,,4,,,1,6,,6,1,4,,,coins,,,,,,5,6,6,5,5,5,,
153,Round 1,421e15d9-5bc7-419a-a344-d9388f6dcc46,170624,171990.0,GOTCHI-HAN2,7,7,6,1,2,,,,,,7,,,Aavegotchi team 16,6,1,7,6,3,,,,,,7,,
154,Round 1,4259b00b-4404-4a46-b567-914fc1b8e910,176082,169690.0,FrogForce,,,,,,5,3,7,6,3,5,,,Singer 6,,,,,,1,8,4,7,1,1,,
155,Round 1,42d45713-1cba-4d54-99c4-4ad3eb1733f2,181694,182308.0,samie 03,,7,,2,,6,,8,,8,6,,,Veleno puro,,2,,6,,1,,8,,8,2,,
156,Round 1,43dd7e59-7b86-4edf-bdb1-bc8d3d8accbb,177906,169633.0,OG,,7,,7,,1,,1,,8,1,,,5g,,,2,,,1,1,,1,5,5,,
157,Round 1,44589bf3-11fa-462b-91a0-de6a1e76d868,172430,181046.0,eSveeGotchi,2,,3,,7,,3,,5,,2,,,dadasd,,7,,8,,5,,8,,5,5,,
158,Round 1,4459f081-1190-4eb9-8e46-050cb4a5b801,171021,170790.0,Super 2,,6,,7,,5,,1,,3,5,,,BB5,6,,7,,7,,7,,7,,7,,
159,Round 1,45158951-cd2d-4431-86d3-a03f6561eb87,170627,181314.0,GOTCHI-HAN4,3,1,8,1,1,,,,,,3,,,Portal Mages 26,3,,6,,8,,1,,5,,6,,
160,Round 1,45b96ce9-3a46-48cc-a431-e69d1c6e982e,181911,182145.0,Piratas,,4,,6,,5,,8,,5,5,,,SUMTING4,,,4,,,5,6,,5,2,4,,
161,Round 1,45d9dd35-a155-4f0d-a75c-d2680e6cb4ad,169948,171966.0,troop 101,6,5,1,1,8,,,,,,6,,,Aavegotchi team 5,1,3,5,4,6,,,,,,5,,
162,Round 1,46132184-1ce4-42aa-96f5-95dbc3529c3c,181334,177781.0,nephews,,4,,4,,5,,6,,1,4,,,aavegotch1-normie-10,,2,,4,,5,,6,,6,5,,
163,Round 1,461e47d6-5219-4b63-9095-c6cabd76093f,175444,169886.0,Najem,4,,2,,3,,1,,3,,2,,,TheMageTeam1,,,,,,4,7,7,7,5,7,,
164,Round 1,46a69790-bfea-4902-b5f9-c54f2da38bed,178609,174896.0,NGMI,8,1,,1,7,,,6,,,6,,,kinkai6,7,7,7,6,7,,,,,,7,,
165,Round 1,471e2a51-e9f0-4d24-90ae-f296e8de2929,175217,181566.0,Miya B,1,,7,,2,,3,,6,,2,,,CryptoGreen16,,,4,,,7,7,,7,6,6,,
166,Round 1,472e9ed9-a762-4ffc-8307-f795baf7ff48,171382,174846.0,SKVsquad,,1,,6,,8,,3,,3,8,,,nightbeing,1,,4,,1,,7,,8,,1,,
167,Round 1,47cda871-25b9-4d78-bef0-e58eda0c0f98,181373,171235.0,Dalio,6,,4,,5,,4,,7,,6,,,Sandro 14,,7,,7,,7,,7,,7,7,,
168,Round 1,47ee974b-da03-48ff-9623-b79710928441,179294,182271.0,Ringo's Starrs,,2,,3,,1,,4,,1,1,,,Bichitos de Luz,,6,,2,,3,,2,,5,2,,
169,Round 1,486a4eb2-53aa-43ca-ba04-7c94b2eda748,182221,173039.0,Ninjaku,,1,,4,,1,,3,,1,1,,,po,1,,4,,1,,7,,6,,1,,
170,Round 1,48bf2aac-cd9c-4ed5-8056-1fe0fddc6563,178189,171745.0,CG2,,,4,,,3,7,,3,8,4,,,Wagmi's Last Place Squad,,7,,3,,3,,3,,3,3,,
171,Round 1,4a4d5771-b2c6-472f-b08e-47fb452471ce,181471,175885.0,zip,3,,4,,5,,5,,3,,3,,,Bishops3,4,,2,,5,,3,,3,,4,,
172,Round 1,4ad8c90d-37df-41a2-bb91-2b3ef59bdfd8,182138,175556.0,The Lost Child,,1,,5,,6,,7,,3,6,,,hiii,2,2,,4,3,,,6,,,2,,
173,Round 1,4b2dd39e-583c-4315-b064-096fb1d6fb8e,179504,177436.0,SparkleLy,5,7,,4,1,,,3,,,5,,,bunbogionac,,,4,,,2,6,,3,5,6,,
174,Round 1,4d87f175-105b-4936-8886-f0d69fd84528,181463,181049.0,CryptoGreen2,,6,,6,,8,,3,,8,8,,,adasdsa,,,1,,,4,2,,4,7,4,,
175,Round 1,4e056c37-063a-497a-b5b8-2d5cf2bb7a73,180926,173219.0,Portal Mages 7,,3,,4,,5,,3,,3,5,,,LM4,8,4,5,5,5,,,,,,8,,
176,Round 1,4ed7e2f4-70c8-4858-a0ac-8892f620519d,181482,181097.0,CryptoGreen3Cleavers,3,3,3,3,3,,,,,,3,,,Wagreach,5,5,5,5,5,,,,,,5,,
177,Round 1,50154512-eee6-448a-a1be-d7bad2841f39,177775,175191.0,aavegotch1-normie-4,,5,,1,,5,,1,,1,5,,,GFA 15,,,4,,,5,6,,3,5,6,,
178,Round 1,50e10caa-66c1-48eb-97ca-0b4f96ef820e,180581,,ZZZ,,,,,,5,7,1,2,6,6,,,,,,,,,,,,,,,,
179,Round 1,5243cf11-fe4e-4141-b4f0-edc2262e8d52,180455,172986.0,Gotchino,,4,,8,,7,,6,,5,6,,,NADIELATORS,5,,7,,3,,8,,4,,5,,
180,Round 1,52632c41-5175-42d3-91c4-024d1b2a3604,179798,182297.0,2. Wahl,,3,,3,,1,,6,,7,1,,,nadena,3,,5,,7,,2,,2,,2,,
181,Round 1,52d1ce43-36d6-4941-903c-7e2f9fc25c08,178362,171977.0,Maybe Nots,7,6,,7,7,,,5,,,7,,,Aavegotchi team 9,3,5,7,3,4,,,,,,7,,
182,Round 1,530aa968-e29f-4efb-ab36-7fed67ea535e,177903,181629.0,OG,,8,,2,,5,,7,,3,5,,,CryptoGreen21,,4,,8,,1,,7,,3,4,,
183,Round 1,5327bf3f-94cf-4a35-9ece-5f9d097c4f0f,174848,175196.0,dead first round,1,,4,,1,,5,,5,,1,,,GFA 18,,,,,,5,8,5,1,1,5,,
184,Round 1,5402351d-18ea-4d81-9cd9-090a68816f0d,181916,178611.0,Team Last Minute,,,,,,8,3,6,3,8,6,,,Leave it to Cleaver,,6,,6,,3,,3,,3,6,,
185,Round 1,548c044a-3513-495e-862e-70715b24d174,182396,,genovese deloaded,,5,,8,,5,,6,,7,5,,,,,,,,,,,,,,,,
186,Round 1,54fa5972-05c8-44a7-9046-9b9042f4fb5a,170840,,Los Pollos Hermanos,,,1,,,6,4,,7,5,6,,,,,,,,,,,,,,,,
187,Round 1,552f4c7b-2eae-41bf-b344-bc58e46b9c08,182068,181500.0,KHUFU,7,,3,,5,,3,,2,,7,,,wd,8,,8,,8,,4,,8,,8,,
188,Round 1,56d1e467-d824-4f8c-8ed3-436fb65112b6,178217,178365.0,Du wirst rasiert,1,2,1,1,2,,,,,,2,,,Fluffy Pancakes,,,4,,,7,6,,1,3,6,,
189,Round 1,56d7927a-b0cd-4361-b74c-84d587e84609,181376,171474.0,Buffalo DeGotchi 3,1,4,,4,5,,,6,,,6,,,SONIKE,3,,2,,3,,7,,6,,3,,
190,Round 1,57439b89-98cf-4e22-b3e7-fa98a61431e2,180362,173217.0,Mono en Kimono,8,,4,,4,,5,,5,,5,,,LM2,7,2,3,6,3,,,,,,7,,
191,Round 1,5802c8a6-9b7c-4262-8d5c-6f00fa1d44ee,174237,175190.0,GFA 6,3,,1,,2,,3,,7,,2,,,GFA 14,,8,,8,,8,,2,,8,2,,
192,Round 1,58598d9a-5f4e-40dc-9a0a-f686e3ada859,178316,181109.0,( ͡ಠ ʖ̯ ͡ಠ),6,,4,,1,,8,,1,,4,,,[ ◕ ◡ ◕ ],,2,,2,,3,,8,,6,2,,
193,Round 1,58761b5a-03cd-4a2d-ba7d-e00848d02028,169595,180278.0,Arundo Donax,2,,2,,5,,5,,6,,5,,,AB10,1,,5,,5,,8,,5,,5,,
194,Round 1,58fe0881-599b-4141-ab93-9381ae10190c,179986,182204.0,Kulalongis™ Ninjas,,1,,1,,1,,1,,1,1,,,MinionsOP,4,,4,,5,,3,,8,,5,,
195,Round 1,593e4289-ef19-4e27-8b5a-9f769b2f9dc4,182243,171735.0,1 de cada,,4,,6,,5,,1,,3,6,,,Waggi's Place,,3,,2,,5,,8,,1,5,,
196,Round 1,5a00355e-eb08-4afc-af9e-274f184bdce4,180188,,Cut It,,,2,,,3,3,,3,3,2,,,,,,,,,,,,,,,,
197,Round 1,5a2c2c15-dfa2-4513-8a9b-c583ae222965,182413,,Ogi Maxi,6,,6,,7,,4,,1,,6,,,,,,,,,,,,,,,,
198,Round 1,5ad95d7a-b73c-4790-94f9-f9d763bab146,173150,175135.0,Supreme Pablo's,,4,,5,,5,,6,,3,6,,,EVG,,4,,4,,5,,1,,1,5,,
199,Round 1,5b3f9d9d-d303-4d39-ab3b-b9eaaf019df8,178211,181296.0,Jedes Huhn findet ein Korn,4,3,3,2,3,,,,,,4,,,Portal Mages 22,5,,6,,5,,5,,5,,6,,
200,Round 1,5c47cf2d-5bf1-4ec5-be54-bde0b28204af,176895,181636.0,Super S1,,4,,8,,1,,3,,5,1,,,CryptoGreen23,,8,,4,,6,,1,,8,6,,
201,Round 1,5c8da2d2-15ef-4056-a081-8601f8200b24,181238,,Will Smith,2,,4,,2,,5,,6,,2,,,,,,,,,,,,,,,,
202,Round 1,5cad3b81-e3e3-4f52-ae44-9e32c8c84d32,172560,177909.0,CHRONOS - Specter Squadron,3,,2,,3,,7,,6,,2,,,OG,,5,,7,,5,,6,,3,5,,
203,Round 1,5cd9ba0c-fb0e-4931-b219-5d0a7440d39e,181481,182277.0,lower,,,7,,,7,7,,7,6,7,,,Majasos,,1,,5,,7,,7,,7,7,,
204,Round 1,5e76d5f8-f899-4d79-bd02-771a44083f62,178199,,Gurkensalat,4,2,4,7,1,,,,,,4,,,,,,,,,,,,,,,,
205,Round 1,5fd61bc9-dcb6-44ff-a45d-ff577c436e0c,181437,182247.0,madmax,8,4,8,8,8,,,,,,8,,,Ogi 13,1,3,3,3,3,,,,,,3,,
206,Round 1,5fdbb7ba-8988-462c-86b6-1051a857ce65,181889,181622.0,Coming in Blind,,,,,,7,4,4,6,3,4,,,CryptoGreen20,,,,,,7,7,7,4,6,6,,
207,Round 1,601791f8-21a2-4d96-9e72-88514794f292,175212,178428.0,Miya A,5,,2,,6,,4,,4,,5,,,D Squad,,6,,6,,5,,3,,1,5,,
208,Round 1,61abe3a3-29b2-43c8-9fe4-fb2747ac9439,171967,,Slaxter,,7,,7,,3,,1,,7,7,,,,,,,,,,,,,,,,
209,Round 1,620ec3f5-182f-4624-a5a4-81edcf888d15,181267,,Harriet,2,,6,,2,,6,,1,,2,,,,,,,,,,,,,,,,
210,Round 1,62526700-a24e-45a9-b600-1f15f19869f8,172080,175108.0,Silents team,,4,,1,,6,,5,,6,6,,,EVG,7,,8,,2,,6,,6,,6,,
211,Round 1,62804057-a8ca-4b3c-ab79-74e11960f22b,174394,172992.0,HGUGSK,,,4,,,7,1,,1,5,7,,,[HCF] Homer D Poe Apes,3,3,3,3,3,,,,,,3,,
212,Round 1,63f69398-0b35-4639-b6ee-9ee230c84fca,178941,169613.0,Tripel,,2,,7,,1,,6,,4,4,,,Dice,,3,,3,,7,,6,,7,6,,
213,Round 1,651b84c4-5893-469b-9933-6f5405178ced,180219,175131.0,Stomp,,2,,8,,8,,8,,8,8,,,EVG,,5,,5,,7,,7,,7,7,,
214,Round 1,6591c3d1-c2dc-4395-b6fb-aee935b29cd7,170338,171971.0,jhugfdzsfgyj,,,5,,,7,5,,7,7,7,,,Aavegotchi team 7,3,5,7,8,7,,,,,,7,,
215,Round 1,65eca73c-66c3-448d-977b-9632b2e92e4e,171837,171368.0,Breaker,,4,,2,,5,,6,,3,5,,,Choyna's Chumps,5,,3,,3,,1,,1,,5,,
216,Round 1,66193f72-8c9d-4ef5-8df3-4edb30b289e1,171367,180125.0,Choyna's Chaamps,,2,,5,,8,,6,,3,2,,,Misfits Autopilot,,2,,8,,7,,7,,5,5,,
217,Round 1,665d0688-0f2f-478b-bab5-bd94dd8ecb6a,181210,,boomerati,5,,7,,5,,3,,3,,3,,,,,,,,,,,,,,,,
218,Round 1,677dba2e-119d-4529-92f5-5016b2f84e74,181380,180548.0,tortuga,2,,6,,5,,3,,5,,6,,,Mish Maash,3,7,,4,1,,,6,,,6,,
219,Round 1,67eda416-95c5-4b93-971c-0979e2d79f58,170756,182235.0,juicy,3,,1,,7,,6,,5,,3,,,Majichinhos,,7,,4,,7,,7,,7,7,,
220,Round 1,6883d195-6554-4158-ae92-f4df7f31bdf1,171246,,Doxys Doofuses,5,,4,,8,,1,,2,,5,,,,,,,,,,,,,,,,
221,Round 1,68a9f440-6196-4d02-9b32-1266d05351cb,181400,178366.0,signal,,3,,5,,6,,5,,6,6,,,Galactic Doughnuts,,,6,,,7,4,,1,7,6,,
222,Round 1,68e3c970-b11f-4eff-8f7c-195e56890a0d,171247,181054.0,Doxys Dimwits,5,,8,,3,,1,,1,,5,,,dasdsa,3,,3,,3,,3,,3,,3,,
223,Round 1,69049050-5368-467b-9af3-0fac480d30a7,180224,171968.0,Gestia,,7,,3,,1,,5,,6,5,,,Aavegotchi team 6,3,5,2,7,1,,,,,,2,,
224,Round 1,696c48ac-9fd9-4258-b716-5c164fa160ce,171927,174721.0,Thor,3,,7,,4,,1,,5,,3,,,GFA 11,,,4,,,7,1,,8,2,2,,
225,Round 1,697af72d-078c-476a-8075-72c8dd98922e,171187,171923.0,The A-Team,3,,3,,3,,7,,5,,3,,,Vici 3,,6,,1,,2,,4,,5,6,,
226,Round 1,69feee17-6700-44a5-ba73-e708d7fc25e8,176167,170344.0,Mystery of Chessboxing,,7,,1,,1,,3,,6,7,,,hjfdzfghj,6,8,5,8,3,,,,,,6,,
227,Round 1,6b08a610-cab6-424a-aee9-fda353590f15,182359,172527.0,Fodechinchos,,3,,4,,5,,1,,7,5,,,Fight,,,4,,,5,3,,6,3,3,,
228,Round 1,6b36e9eb-8142-4138-b129-5b85635d5e07,180590,180280.0,ZZZZ,,1,,4,,7,,8,,7,7,,,AB12,1,,5,,6,,4,,6,,6,,
229,Round 1,6bce0d9e-9750-44a2-9cea-50628027d332,171760,180813.0,Jackson five,,4,,4,,7,,3,,1,7,,,Cranks 49,4,,3,,7,,1,,1,,4,,
230,Round 1,6bdecb9e-ba0e-49ed-afa2-88c4d02829e5,181107,180250.0,Portal Mages 13,5,,4,,5,,6,,5,,4,,,Jaason,,4,,4,,3,,3,,1,4,,
231,Round 1,6c52d3c8-19dc-4359-adce-a710acee1034,174718,181129.0,GFA 10,,,,,,1,3,1,4,6,6,,,┌( ° ͜ʖ͡° )┘,,4,,4,,5,,5,,1,5,,
232,Round 1,6d16e972-e8ac-46e0-bd64-70335c17e061,171466,181103.0,Ties Squad one,5,3,4,7,3,,,,,,5,,,ʘ‿ʘ,,,4,,,7,7,,5,7,7,,
233,Round 1,6e1fb8f8-9833-48c6-9ba5-192d95c86d7d,182412,178132.0,DreamTeam,,2,,2,,3,,1,,3,1,,,beta,3,,4,,3,,7,,1,,4,,
234,Round 1,6e589dc9-38ea-4da7-a672-5d2a76b602fd,181410,177433.0,Buffalo DeGotchi 5,,7,,7,,7,,8,,1,7,,,bunbogionac,,,4,,,7,5,,1,1,4,,
235,Round 1,6ef7d424-8279-4797-ab75-b9a504695e71,179523,182290.0,Glitter,8,,7,,5,,2,,1,,8,,,Veleno puro,,,6,,,1,1,,1,1,6,,
236,Round 1,6f9ec24d-2a02-4616-9f7c-af9f60c1c3b0,179929,176894.0,Kulalongis™ 2,,3,,3,,4,,6,,4,4,,,Gotchi Battler YYY,,,5,,,3,6,,2,5,3,,
237,Round 1,6ff5bffc-b199-4909-b422-3fd6f905cece,180319,169616.0,Pong Gang,,2,,2,,7,,1,,6,2,,,Def NGMI,,3,,1,,7,,6,,7,6,,
238,Round 1,7092ffee-28b0-495c-abd8-e78f1bf03a53,181098,180359.0,¯\(◉◡◔)/¯,4,3,3,3,6,,,,,,3,,,FR3,3,6,,4,8,,,7,,,3,,
239,Round 1,7158a756-8c54-482a-945f-879ac7d23b5f,181078,171734.0,Portal Mages 11,3,,4,,1,,2,,5,,5,,,Wagmi Remembers,,5,,2,,8,,6,,8,5,,
240,Round 1,717eea01-7b8c-4ef0-a568-b31495bc3124,181874,180026.0,NGMI Far,,,,,,3,5,2,4,7,3,,,Kulalongis™ 3,,8,,7,,7,,6,,7,7,,
241,Round 1,71913e98-1a19-4ff1-875c-14c484dc6d5e,180444,170796.0,Gotchima,,4,,8,,7,,6,,7,6,,,BB10,5,5,,5,6,,,3,,,5,,
242,Round 1,719bf4ec-a018-47f5-b1de-29e754eba9b2,180576,,ZZ,,4,,4,,1,,3,,2,4,,,,,,,,,,,,,,,,
243,Round 1,7287f3ff-557a-489d-8c64-391f05350303,171383,175155.0,LOLOsquad,,2,,4,,5,,6,,1,5,,,Next Level,,7,,7,,1,,7,,1,1,,
244,Round 1,738c187e-f414-497d-8518-c8bed7b17823,171722,176168.0,yoloooo3,1,,8,,8,,7,,1,,1,,,FtB2,5,,6,,5,,3,,2,,2,,
245,Round 1,741112d3-c2bc-47cc-8eb8-2ac4104d78d5,182140,,One More Time,,5,,6,,7,,7,,7,7,,,,,,,,,,,,,,,,
246,Round 1,7432767e-87a8-42fd-b13a-e9c2df0662e5,172989,172604.0,[HCF] Motley Crue,5,,2,,8,,6,,4,,6,,,CHRONOS - Ghost Recon Unit 4,8,,2,,2,,6,,6,,2,,
247,Round 1,749e3f7a-2596-45d6-a58b-b957409b9fbf,178140,169950.0,GGz,,5,,2,,3,,1,,3,5,,,Crusherz 2,,,,,,5,6,7,6,5,5,,
248,Round 1,74b13943-6f4a-4605-8048-58a72254551c,181484,182108.0,stye,2,,7,,2,,3,,3,,2,,,Baby Dont Hurt Me,,,2,,,5,1,,2,6,5,,
249,Round 1,7545a0ea-8b68-499a-8422-4e52e7544860,170101,173154.0,Schnitzelbrigade 1,,4,,4,,8,,6,,3,4,,,Creamy,4,,8,,3,,6,,5,,4,,
250,Round 1,75566601-ef08-44b3-bf51-7d7462305a91,170755,178102.0,moist,3,,4,,1,,5,,7,,3,,,BIRDKALS,,4,,3,,6,,2,,3,6,,
251,Round 1,75d8c150-c1cb-45f2-9663-11a0b052890a,173575,,Virginie's Victory V,8,,2,,4,,6,,1,,2,,,,,,,,,,,,,,,,
252,Round 1,75da7121-aff1-4fd6-ae55-1a6e7c9f79cc,179515,171312.0,The Unicorn,4,,5,,1,,3,,6,,4,,,Team.GG,,,2,,,3,8,,8,5,5,,
253,Round 1,7652eece-5a38-4d87-bf84-e4322d12935b,171914,,Tommy Gotchi 1.0,1,,4,,1,,6,,3,,6,,,,,,,,,,,,,,,,
254,Round 1,774913b0-01b5-4092-bb83-37ebc952930b,180222,181307.0,Rambo,,8,,6,,1,,4,,3,6,,,Portal Mages 23,,4,,4,,3,,7,,1,4,,
255,Round 1,77b33278-d3bf-432b-8dc5-a10da5513fc7,181462,171237.0,Hot Drop the Tender Trousers,,,2,,,7,7,,7,6,7,,,Sandro 16,5,7,5,5,5,,,,,,5,,
256,Round 1,78075811-7f45-4942-8e28-2a0f90f6aec5,171294,182324.0,TeamG,,,4,,,3,1,,3,3,4,,,kom2,,,7,,,1,6,,1,7,1,,
257,Round 1,78d68360-b5e9-49b6-9bb7-80f30e59ac07,170625,182387.0,GOTCHI-HAN3,1,5,6,6,7,,,,,,1,,,troleo,,1,,2,,3,,8,,5,3,,
258,Round 1,78daf9e3-0c75-4397-826b-6922d0598d3b,173216,182236.0,LM1,3,5,1,5,5,,,,,,3,,,Ogi 10,8,8,,7,8,,,7,,,7,,
259,Round 1,79774218-7314-4c25-a60d-b6b72067fe2a,180172,,Magical Pow,,,4,,,7,2,,7,7,7,,,,,,,,,,,,,,,,
260,Round 1,797daed7-42bb-4299-b8f2-9c7ed2a2a7bf,175468,182313.0,No Respec,,7,,8,,8,,6,,8,8,,,kom1,,3,,8,,6,,3,,6,6,,
261,Round 1,79f80190-c3a1-4990-9d2e-101df1d65d92,180286,,Haram,6,,2,,6,,7,,7,,6,,,,,,,,,,,,,,,,
262,Round 1,7a59216f-045a-4d23-8a3f-a88ad315c199,171421,178610.0,Frenless Fuckers,4,4,,4,1,,,5,,,4,,,TTROLL,,8,,8,,4,,4,,4,4,,
263,Round 1,7b40b4a0-5dfe-489a-93eb-2eed86bd9957,182437,175110.0,Wagfreedom,,6,,6,,7,,6,,1,6,,,EVG,,2,,7,,6,,6,,1,6,,
264,Round 1,7b67629a-cff1-4bdd-bbfb-95d929b5b862,172616,175100.0,Team DAIddy Kong,2,,4,,6,,1,,8,,2,,,EVG,7,,2,,5,,6,,6,,6,,
265,Round 1,7bf637d1-18bf-48bd-9c2f-c2a71b9c2068,172347,170758.0,<Manchester CA>,5,3,2,4,6,,,,,,2,,,wet,3,,1,,1,,7,,5,,3,,
266,Round 1,7c491c5b-68b7-4f37-9176-124828e3e725,170788,181497.0,BB3,2,,2,,2,,1,,1,,2,,,nonce,,,,,,7,7,7,7,7,7,,
267,Round 1,7c6908ea-1623-4f48-bf5f-a01ef7c0e844,171314,177782.0,BETA GOTCHI,,,1,,,1,6,,5,1,1,,,aavegotch1-normie-11,3,8,3,5,5,,,,,,3,,
268,Round 1,7c9e4e13-69ed-4da2-ba5e-108fffd6b0fa,173041,180966.0,Rednecks,8,2,4,8,1,,,,,,8,,,SlickX,,6,,2,,5,,5,,5,6,,
269,Round 1,7ccd2643-fc01-4e3f-bed0-70d4015fc3d8,172997,170263.0,the top78 team ~ ethfinance'd,5,,4,,5,,6,,1,,5,,,WifNoHat,,,,,,1,8,5,2,3,1,,
270,Round 1,7d00eefc-303b-4683-b6c2-9d2849bed626,181975,182127.0,SlickD,,5,,6,,6,,7,,7,6,,,poor3,,2,,2,,8,,5,,2,8,,
271,Round 1,7d7ea4bc-e4e6-49d7-b8be-9cbd22ea4fd2,180221,175463.0,Good Guy,,5,,2,,1,,1,,1,5,,,Web 3,,4,,1,,6,,7,,7,6,,
272,Round 1,7d7eac03-07d0-4ae8-9dd7-837bbf6a6756,172274,181652.0,ki,,1,,1,,1,,1,,4,1,,,CryptoGreen26,,,4,,,7,6,,3,3,6,,
273,Round 1,7e3cfb22-18fb-44a5-b80d-b8d0b34a1126,180261,174973.0,AB4,5,,5,,5,,4,,4,,4,,,Dely 7,,4,,6,,5,,8,,3,5,,
274,Round 1,7ea4e562-b5b6-4a2f-8814-7ead9c01ad5f,182285,179545.0,firulais,,,,,,2,6,3,3,3,2,,,Mochi Nut,3,,8,,3,,5,,2,,3,,
275,Round 1,7f820b70-b772-4e8b-85b7-5c29387bc3ef,177426,181651.0,bunbogionac,,6,,6,,7,,7,,7,6,,,CryptoGreen25,,,,,,4,3,2,1,6,6,,
276,Round 1,7fbb71e7-dbfd-4b18-a589-9fb8e4042dcd,171965,172277.0,Aavegotchi team 4,5,2,3,6,3,,,,,,3,,,BigUltters,,,2,,,5,2,,6,7,5,,
277,Round 1,808f19aa-7ed9-4616-8174-9168f22dd7d4,180360,181092.0,rosebud,4,,8,,6,,6,,5,,6,,,Wagflops,,6,,6,,1,,6,,8,6,,
278,Round 1,8103a340-1dfd-4cb3-9272-2a37251070b0,172348,174240.0,Volcano High,1,,3,,1,,1,,6,,1,,,GFA 9,,2,,4,,7,,5,,5,2,,
279,Round 1,813b0070-8127-4abf-9be1-6e23299cbe76,182231,180270.0,Ogi 9,1,1,1,1,7,,,,,,1,,,AB5,,3,,3,,3,,3,,3,3,,
280,Round 1,8153ccd7-fdc3-4276-8406-f8c8d0240db3,171357,179829.0,dioc,,2,,6,,8,,6,,7,6,,,Kulalongis™ Mages,,7,,7,,7,,7,,7,7,,
281,Round 1,81c1f06e-beca-4572-bd72-8a764096b248,182255,180363.0,Tanketa,,,4,,,6,3,,7,3,4,,,Kulalongis™ 6,,8,,8,,2,,6,,3,2,,
282,Round 1,821263eb-6a7a-4cb9-9e77-81561db7a41d,169676,179816.0,The Chosen Ones,1,,8,,1,,7,,7,,7,,,6th sense,,,,,,7,5,6,3,7,7,,
283,Round 1,826a6516-5f38-42a0-923a-5cd04d875216,170436,181594.0,SONIKU,,3,,8,,4,,7,,5,3,,,CryptoGreen18,,1,,5,,8,,3,,2,2,,
