,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
139,Round 2,919de978-a556-4bde-82d5-e1816f28b074,172828,179528,9999999999999999999999999999999,5,3,2,6,7,,,,,,5,,,Poop,3,,3,,4,,1,,7,,3,,
140,Round 2,91b5cbbd-c247-4903-8385-a3f10ddba21c,178610,180443,TTROLL,,8,,8,,4,,4,,4,4,,,Togotchi,,8,,2,,1,,6,,5,6,,
141,Round 2,921bde8c-08b3-470a-860f-ffffe9d9bc7a,177905,171964,OG,,3,,1,,7,,1,,3,7,,,Aavegotchi team 3,4,6,8,5,1,,,,,,8,,
142,Round 2,923c90f2-0cfe-408c-a1ac-c7d86baaf2a8,182285,175212,firulais,,6,,3,,2,,3,,3,2,,,Miya A,5,,2,,6,,4,,4,,5,,
143,Round 2,92678c1c-9100-416f-8f98-ad9ecde5fb4e,172563,170792,CHRONOS - Specter Squadron 2,8,,4,,2,,7,,5,,8,,,BB7,5,,6,,3,,7,,7,,7,,
144,Round 2,9287a385-9ed2-4b97-ac06-0f7c5ef1f543,170629,169766,GOTCHI-HAN6,7,7,2,2,4,,,,,,7,,,Adonney,3,,4,,3,,6,,1,,3,,
145,Round 2,92e14a14-0054-4e35-a8b6-cad24221abfc,171722,172289,yoloooo3,1,,8,,8,,7,,1,,1,,,bottle rape,,5,,7,,7,,7,,7,7,,
146,Round 2,9358ab5b-3347-401d-941f-37ef14618fda,171992,180456,Aavegotchi team 18,7,1,3,5,6,,,,,,3,,,Bagotchi,,4,,8,,5,,7,,7,7,,
147,Round 2,93e80c28-110e-4981-ac16-e2d68a7484c5,180228,171421,Witch Hunter,7,,2,,5,,3,,1,,5,,,Frenless Fuckers,4,4,,4,1,,,5,,,4,,
148,Round 2,9846685f-2140-47db-b59a-4c85a436ab35,179559,178123,The Awesome,4,,4,,8,,5,,7,,4,,,Sales.team,,5,,5,,2,,7,,6,7,,
149,Round 2,9867530b-6bd1-4037-accf-18ca9d6a5f57,182334,171357,SuperAAVE Alliance,,2,,5,,1,,6,,6,1,,,dioc,,2,,6,,8,,6,,7,6,,
150,Round 2,9939bd82-43a9-4a82-bc6c-836fdd6d8b1c,171917,177903,Tommy Gotchi 4.0,2,,2,,2,,7,,7,,2,,,OG,,8,,2,,5,,7,,3,5,,
151,Round 2,99fd5cee-a70a-4461-b3ba-f7e0d91d5535,178611,175468,Leave it to Cleaver,,6,,6,,3,,3,,3,6,,,No Respec,,7,,8,,8,,6,,8,8,,
152,Round 2,9cb15488-2bc8-4541-bc6b-ce4207a3d11a,181136,172993,❣◕ ‿ ◕❣,,,,,,8,5,1,1,1,1,,,[HCF] waste of space,2,,5,,2,,4,,5,,2,,
153,Round 2,9ea700a0-0d9f-48b6-8e39-1c2afe29eee2,171965,172303,Aavegotchi team 4,5,2,3,6,3,,,,,,3,,,boo,,5,,5,,5,,5,,5,5,,
154,Round 2,9f6c211b-6fc7-4788-9f6f-729c986c2f9a,170633,178362,GOTCHI-HAN10,5,5,5,4,3,,,,,,5,,,Maybe Nots,7,6,,7,7,,,5,,,7,,
155,Round 2,a024d8c6-812d-4400-9b0b-8b0ed82d47c0,180593,179522,ZZZZZ,,6,,5,,5,,2,,2,5,,,Alcoholics III,2,,7,,2,,1,,3,,1,,
156,Round 2,a25de27a-f170-48f8-9c09-1dca39eb1459,171309,181535,Team.G,,,3,,,7,7,,2,1,7,,,CryptoGreen11,,2,,4,,7,,6,,7,6,,
157,Round 2,a3bf85e7-03a8-41f5-a0fa-3ad4a9eb39a1,171539,181503,Power Rangers Kappa,,,4,,,7,1,,5,1,7,,,CryptoGreen5,1,,1,,4,,7,,6,,6,,
158,Round 2,a584b937-26c7-473c-b418-85ba0e7eb448,182297,175217,nadena,,,,,,3,2,5,2,7,5,,,Miya B,1,,7,,2,,3,,6,,2,,
159,Round 2,a79b07ff-dff8-4a67-bb87-3e49abf17953,180279,178217,AB11,1,,8,,4,,3,,1,,1,,,Du wirst rasiert,,6,,2,,5,,5,,1,5,,
160,Round 2,aa5c5c71-a372-4120-a379-508b09b8d74a,178211,171397,Jedes Huhn findet ein Korn,,4,,6,,8,,8,,8,8,,,yes,3,7,1,2,1,,,,,,2,,
161,Round 2,aa7ff6db-6f5f-441f-83b0-387bc276b0ff,181935,181189,Team Last Minute 4,,,,,,7,7,6,7,7,6,,,RUN07,2,,4,,2,,6,,6,,6,,
162,Round 2,ad515388-c689-4293-b7ff-e2396ecc838d,176897,171382,The Boyz,5,5,,1,1,,,6,,,6,,,SKVsquad,,1,,6,,8,,3,,3,8,,
163,Round 2,aedd255b-3220-4176-9dc1-d5338f8de530,178702,171418,ᕕ(ᐛ)ᕗ,,,4,,,7,7,,7,7,7,,,wsoonw,1,,3,,3,,1,,1,,1,,
164,Round 2,aef2f94f-50ea-47d4-a2d2-aaa2b6ed2fef,175196,178882,GFA 18,,,,,,5,8,5,1,1,5,,,Moneyz,7,,4,,3,,6,,1,,3,,
165,Round 2,af6c0f3e-e72d-49dc-90ee-66a38a2f1469,173217,170336,LM2,7,2,3,6,3,,,,,,7,,,fiv,,,3,,,3,1,,8,6,3,,
166,Round 2,afb0779f-f9df-4df1-a983-238fc1f31508,180813,181097,Cranks 49,4,,3,,7,,1,,1,,4,,,Wagreach,,5,,5,,5,,5,,8,5,,
167,Round 2,b025ce79-8e26-4071-9db5-149300cc6db1,177362,171916,"Heal the world, make it a better place",,6,,4,,3,,6,,7,6,,,Tommy Gotchi 3.0,,,,,,5,1,3,7,6,5,,
168,Round 2,b0569b5c-0ae3-4d23-9cd1-399c9dbccfd6,182342,181235,kom4,2,,7,,3,,8,,3,,2,,,RUN11,8,8,8,1,1,,,,,,8,,
169,Round 2,b2a8bd99-285d-4937-a334-a1d0777f21c9,180251,172350,QQ,,7,,4,,1,,3,,1,1,,,StreamSpecter Squad,,1,,7,,5,,1,,7,5,,
170,Round 2,b3d05be3-4661-4fde-86c8-2d2cf8b0d933,178423,181463,C Squad,,4,,4,,3,,8,,2,3,,,CryptoGreen2,,6,,6,,8,,3,,8,6,,
171,Round 2,b3dd8e96-ef61-4fa5-8dea-63cdcaad7c75,182231,171729,Ogi 9,1,1,1,1,7,,,,,,1,,,Wagfries,,7,,7,,7,,6,,7,7,,
172,Round 2,b767b0c9-1dda-4b2c-b0a6-fdf55f12b927,178364,181043,Why Nots,,,5,,,6,3,,3,1,6,,,OOO AHH,5,,3,,7,,5,,1,,5,,
173,Round 2,b8c62e2e-f10f-4506-b66a-beea928bc97e,178271,172351,No research was done to create this team,,,2,,,5,2,,6,1,5,,,mythorallegory,,,,,,3,3,5,1,8,3,,
174,Round 2,b8ce3bdc-2fff-4ff9-b42c-6e47e7664e21,175132,174968,EVG,,5,,4,,1,,3,,1,1,,,Dely 2,,4,,6,,8,,1,,3,6,,
175,Round 2,b9d66dee-f279-4afc-9539-b3cab34450e5,170263,177354,WifNoHat,,,,,,1,8,5,2,3,1,,,EVG,6,,6,,2,,7,,5,,6,,
176,Round 2,ba62429d-1ea8-4f4c-9018-b9313ff471a1,181509,171472,CryptoGreen7,3,8,8,3,8,,,,,,3,,,SONIKU,3,,1,,8,,6,,8,,3,,
177,Round 2,bb2f1d0a-0f06-40a8-9e5b-cf375ffba327,180219,179545,Stomp,,2,,8,,8,,8,,8,8,,,Mochi Nut,3,,8,,3,,5,,2,,3,,
178,Round 2,bb30b900-823b-4861-bcc4-703a814d6095,177910,174235,OG,,2,,3,,1,,7,,7,2,,,GFA 4,,,4,,,5,6,,7,1,6,,
179,Round 2,bc23e6cb-7852-48f2-98a7-8d7383a68e50,173219,171971,LM4,8,4,5,5,5,,,,,,8,,,Aavegotchi team 7,3,5,7,8,7,,,,,,7,,
180,Round 2,be326603-3a23-4239-99e5-74b4e2d7d495,181976,181465,SlickE,5,,2,,7,,6,,5,,5,,,rip,,3,,2,,1,,1,,3,3,,
181,Round 2,bfe4af87-1701-431a-ae8b-8a5299aaa2c8,182308,169591,Veleno puro,,2,,6,,1,,8,,8,2,,,Aloe Vera,6,,4,,5,,1,,1,,4,,
182,Round 2,c2013218-5907-4272-b309-8e22c2036f45,175121,177778,EVG,,8,,7,,8,,3,,8,8,,,aavegotch1-normie-7,3,,8,,2,,8,,6,,6,,
183,Round 2,c285a67c-6bf1-4c1e-962e-93b64816f9c9,171745,178363,Wagmi's Last Place Squad,,7,,3,,3,,3,,3,3,,,Hammer Time Heroes,,7,,7,,8,,7,,6,7,,
184,Round 2,c2f19a60-cf94-426b-b9a5-4f68f10a4c8e,174699,172964,Chost Gang,4,,1,,1,,7,,2,,4,,,Aawesome,,4,,4,,8,,3,,5,8,,
185,Round 2,c30fbaa3-c9c3-4d26-bca1-b85cbc4b5f79,180226,169947,War Cryer,,3,,2,,3,,6,,3,3,,,troop 201,5,8,6,5,3,,,,,,5,,
186,Round 2,c39454ef-e1d5-484d-b2af-20046eb31b4d,169590,181897,Tudorica,7,3,,3,3,,,5,,,5,,,Lost,,,,,,1,2,1,4,1,4,,
187,Round 2,c3b2a382-0180-4a2e-abbe-24b0366917cf,170630,182141,GOTCHI-HAN7,1,1,1,1,3,,,,,,1,,,Chamallow 2,,,6,,,6,1,,1,7,6,,
188,Round 2,c69f00c5-b778-49b4-98d1-7ca97174809d,174896,177779,kinkai6,7,7,7,6,7,,,,,,7,,,aavegotch1-normie-8,,4,,5,,5,,5,,1,5,,
189,Round 2,c74bc7fe-9dae-4e10-b559-ea1dbf521237,172820,176896,777777777777777777777777777777,2,3,6,7,7,,,,,,2,,,Terminatoors,8,1,,1,3,,,6,,,6,,
190,Round 2,c7531971-c5d3-4e69-a9a9-c17a2d949f32,172603,175444,CHRONOS - Ghost Recon Unit 3,3,,4,,3,,1,,7,,4,,,Najem,4,,2,,3,,1,,3,,1,,
191,Round 2,c7df6d55-908d-44ca-813e-431aceff2d74,171735,171241,Waggi's Place,,3,,2,,5,,8,,1,5,,,sltcv,,,4,,,7,3,,5,8,5,,
192,Round 2,c97d2df0-307c-4b63-a500-58a56e0e2bb4,171870,182255,Vile SeaBass,7,7,,8,2,,,5,,,5,,,Tanketa,,,4,,,6,3,,7,3,4,,
193,Round 2,cad13836-e901-4a86-9a09-712074c68e00,170788,171743,BB3,2,,2,,2,,1,,1,,2,,,Wagpopulous,2,,5,,5,,8,,6,,2,,
194,Round 2,cb6ef9fc-5323-4e64-9893-7c2045264d02,175882,180222,Bishops2,4,,5,,7,,1,,7,,4,,,Rambo,1,8,4,6,3,,,,,,6,,
195,Round 2,ccc38179-660a-4009-bc72-2ab383139c10,169671,173094,EV - - -,5,,6,,6,,8,,6,,6,,,kinkai2,2,1,3,8,3,,,,,,2,,
196,Round 2,cd2cb021-9021-4ecc-b897-0ba982bcd8ea,171981,171294,Aavegotchi team 11,6,4,5,4,8,,,,,,5,,,TeamG,,,4,,,3,1,,3,3,4,,
197,Round 2,ce1f7f71-7550-4311-9024-40b9fb561393,172339,174972,hodl,,3,,2,,7,,6,,6,3,,,Dely 6,,2,,4,,8,,5,,5,5,,
198,Round 2,ceac247d-3720-4c63-a97d-4690f4aba873,171473,181471,AAPHEX,,4,,1,,7,,1,,5,4,,,zip,3,,4,,5,,5,,3,,3,,
199,Round 2,ceb5dc93-a8fb-4d1e-a809-e4eb41235ba3,179986,179523,Kulalongis™ Ninjas,,1,,1,,1,,1,,1,1,,,Glitter,8,,7,,5,,2,,1,,8,,
200,Round 2,cf3cd3ee-0f0f-4853-b7dd-b3a994626068,177907,171242,OG,,1,,7,,3,,3,,1,1,,,Weirdos,,4,,5,,7,,6,,7,4,,
201,Round 2,d17176b2-ca3d-4160-b5b6-3e7fed5d2745,182209,175533,PLM,5,3,8,8,1,,,,,,5,,,Apollo,,,4,,,5,1,,1,1,5,,
202,Round 2,d1f24070-77cc-4456-9e97-71e00b9bcc9c,174723,177348,GFA 13,,2,,3,,1,,5,,3,2,,,EVG,6,,6,,2,,7,,5,,6,,
203,Round 2,d3f49e5e-5cba-4345-a692-4ee6ce1d9f30,171243,178360,Loosers,1,7,,4,8,,,2,,,2,,,Hold the line,2,5,,6,2,,,1,,,6,,
204,Round 2,d430ba5d-80ae-4352-8232-a0ab6b3a7b16,181482,171760,CryptoGreen3Cleavers,3,3,3,3,3,,,,,,3,,,Jackson five,,4,,4,,7,,3,,1,7,,
205,Round 2,d4329666-9700-41bb-8553-4d8bf644cbe0,172816,181975,5555555555555555555555555555,1,1,4,3,6,,,,,,1,,,SlickD,,5,,6,,6,,7,,3,5,,
206,Round 2,d45ef10a-c0c4-4da3-b0ac-48ac9ed0459d,171707,171471,Wagmi's Stunners,,7,,7,,7,,7,,7,7,,,JOY,,5,,8,,5,,1,,7,5,,
207,Round 2,d57a6d64-6139-4dc0-b613-dec4e84a8019,172161,182221,Super3,,,,,,7,7,7,5,7,5,,,Ninjaku,,,1,,,1,3,,4,1,4,,
208,Round 2,d6835a9c-f9b6-490b-9b1f-7a85f35d8d5b,181337,176854,Portal Mages 27,7,,7,,7,,7,,6,,7,,,Chopiou Gang,,5,,7,,1,,7,,1,7,,
209,Round 2,d8392857-319c-4bfb-b790-155dc9553aec,180256,180270,AB3,2,,2,,2,,6,,7,,2,,,AB5,,3,,3,,3,,3,,3,3,,
210,Round 2,d8556b4b-14da-4e06-a068-45d6bf2f0b3a,176267,169878,Money Team,5,4,,7,7,,,3,,,5,,,TheTeam1,,,4,,,3,4,,6,5,5,,
211,Round 2,d8567051-b1f4-4a4a-8d9d-bee7b730cbdf,181566,179798,CryptoGreen16,,,4,,,7,7,,7,6,6,,,2. Wahl,,3,,3,,1,,6,,7,1,,
212,Round 2,da839006-3389-4ef2-8fa6-eaf0046971e3,171226,172334,Sandro 6,8,3,,1,8,,,6,,,8,,,cook,3,,6,,3,,3,,6,,3,,
213,Round 2,dac2a593-6424-422c-9616-e7b5bb9cb488,174238,170800,GFA 7,,,,,,7,5,8,2,7,2,,,King Frenlys Frens,1,,4,,1,,7,,6,,4,,
214,Round 2,db541cf8-c702-4103-b462-653f0f10a380,170266,178292,The Naked Truth,,,,,,5,7,5,1,5,5,,,mighty moes,1,,5,,3,,6,,7,,6,,
215,Round 2,dbf0ee1b-1b36-44f9-8f1a-c3075fb62a98,178132,169614,beta,3,,4,,3,,7,,1,,4,,,You Lose I Laugh,3,3,,3,3,,,6,,,6,,
216,Round 2,ddeb9a5a-fb6a-42a9-9d94-1890b452e9f6,171744,182138,Wagmi's Sneakers,6,,6,,7,,4,,4,,6,,,The Lost Child,,2,,5,,6,,7,,3,5,,
217,Round 2,df22412e-4260-45dd-a510-d9a027a7bbbb,181932,182274,Team Last Minute 3,,,,,,5,3,5,1,6,5,,,Ponele Voluntá,,3,,2,,6,,1,,3,6,,
218,Round 2,e04fdcd0-ef91-4734-9cd6-d0a4f45c965f,180108,172810,554565,1,5,1,5,2,,,,,,1,,,11111111111111,3,7,5,4,6,,,,,,3,,
219,Round 2,e13ceb67-af2a-4586-89d9-3dce980189fb,182387,174236,troleo,,1,,2,,3,,8,,5,5,,,GFA 5,,2,,2,,7,,7,,7,2,,
220,Round 2,e16df7aa-f68c-41cc-8439-486891c46ec2,178103,171734,TIMKALS,5,,4,,7,,8,,8,,8,,,Wagmi Remembers,,5,,2,,8,,6,,8,8,,
221,Round 2,e4fd07c9-07de-49ca-bd95-c8ed6a2cbb21,177774,181249,aavegotch1-normie-3,,,2,,,1,1,,1,1,1,,,Portal Mages 21,2,,4,,6,,1,,1,,6,,
222,Round 2,e513f968-1e8e-417c-9afa-de9095aedb81,182290,182204,Veleno puro,,,6,,,1,1,,1,1,6,,,MinionsOP,4,,4,,5,,3,,8,,5,,
223,Round 2,e5217053-2801-4748-9035-e4de8974fdb8,172604,182358,CHRONOS - Ghost Recon Unit 4,8,,2,,2,,6,,6,,2,,,AAVENGERS,,7,,1,,8,,6,,3,6,,
224,Round 2,e5446d88-587c-4b1d-b0ac-d6a427e5f76d,182127,170781,poor3,,2,,2,,8,,5,,2,8,,,pwnz,,8,,5,,7,,7,,7,7,,
225,Round 2,e5de79da-8b93-497c-b726-63120415cb26,171224,180193,Sandro 4,2,8,,4,8,,,6,,,2,,,Cleavant,,,4,,,3,3,,3,3,3,,
226,Round 2,e8d31bd4-41bd-4bf0-ae86-5dbb1fcca1c0,181112,170631,つ◕ل͜◕)つ,,4,,4,,7,,7,,7,7,,,GOTCHI-HAN8,3,3,4,5,2,,,,,,3,,
227,Round 2,e8fde42a-98a0-4b40-8785-5241345e0470,182085,171304,Coconut,,3,,2,,8,,8,,8,8,,,ALPHA GOTCHI,,7,,7,,7,,7,,7,7,,
228,Round 2,e92a1ac7-bfb7-49fc-92e0-c2c16e32a68f,180437,181889,Magotchi,,4,,2,,1,,6,,3,6,,,Coming in Blind,,,,,,7,4,4,6,3,4,,
229,Round 2,e9e571c1-90ec-414d-bace-720b2b2f9f0a,170795,174239,BB9,,4,,4,,8,,6,,5,5,,,GFA 8,,,,,,1,4,3,8,5,5,,
230,Round 2,eaee5927-2d2f-40d0-848a-645ce69f4dee,172986,171366,NADIELATORS,5,,7,,3,,8,,4,,5,,,lol,3,5,,1,3,,,7,,,7,,
231,Round 2,ebebea0c-3f22-4a76-acc0-649f51943e40,171991,171927,Aavegotchi team 17,7,3,7,6,5,,,,,,7,,,Thor,3,,7,,4,,1,,5,,3,,
232,Round 2,ebef5311-e08f-4991-90a4-0bdbaba8d591,170790,179803,BB5,6,,7,,7,,7,,7,,7,,,3rd strike,,,3,,,6,1,,8,2,6,,
233,Round 2,ef353eb4-2f0f-408e-878e-c10bb6ad15f1,171223,171923,Sandro 3,3,3,,3,7,,,6,,,3,,,Vici 3,,6,,1,,2,,4,,5,6,,
234,Round 2,efdae2a2-d41d-4c10-8d87-67eab2f37ab4,169612,169663,Boom Smash,,2,,2,,6,,8,,5,6,,,Singer 4,,,5,,,7,3,,7,5,3,,
235,Round 2,f05c45aa-f138-463c-9319-d914442c6134,181083,181439,눈_눈),5,5,,5,5,,,2,,,2,,,none,,,4,,,4,6,,5,5,4,,
236,Round 2,f1dfbced-52a7-4f02-b274-16d8536f0e9a,173040,170632,mhhm,4,8,1,3,1,,,,,,4,,,GOTCHI-HAN9,3,3,5,2,1,,,,,,3,,
237,Round 2,f23b6e79-64d1-4a6a-9123-51fa0db6ab8a,182239,177485,Ogi 11,,5,,5,,6,,5,,5,6,,,Bảo Luân,5,5,,1,3,,,4,,,5,,
238,Round 2,f41a80cf-0b05-477f-a4c4-09ee963ff78c,175813,181481,Trollololo,,8,,4,,8,,8,,8,8,,,lower,,,7,,,7,7,,7,6,7,,
239,Round 2,f4b9a6f1-3208-42d6-a7f1-eafcbf8335c1,177385,176064,EVG,6,,6,,2,,8,,7,,6,,,Wagdaddy,,8,,5,,8,,8,,5,8,,
240,Round 2,f544dc5f-fd1d-4600-bcc0-82baaa7c34d8,180359,173041,FR3,3,6,,4,8,,,7,,,3,,,Rednecks,8,2,4,8,1,,,,,,8,,
241,Round 2,f5458808-0d69-4a23-b519-376814b835b6,177433,174698,bunbogionac,,,4,,,7,5,,1,1,4,,,Ether Wriaths,1,,4,,1,,8,,6,,4,,
242,Round 2,f55d39e4-1c65-4b36-bf55-7f43d05a8f97,180438,181440,Gotchika,,4,,2,,1,,6,,3,6,,,vlad,,4,,2,,4,,1,,5,4,,
243,Round 2,f615675a-c626-4352-b8ca-c58d0b437a86,180035,178224,Kulalongis™ Cleavers,,3,,3,,3,,3,,3,3,,,Metal Gear Solid,1,,1,,1,,6,,1,,1,,
244,Round 2,f6f48844-6968-492a-a8a7-a470e26ecec2,182271,179904,Bichitos de Luz,,,2,,,3,6,,2,5,5,,,Kulalongis™ Trolls,,8,,8,,8,,8,,8,8,,
245,Round 2,f7586265-1d6d-4fce-a161-aa72d8f56e4d,171297,171922,Team-g,,,4,,,7,7,,7,7,7,,,Vici 2,5,,3,,8,,1,,5,,8,,
246,Round 2,f7ab6eaa-a028-48bd-b5bb-a0ef276f1252,178139,181766,lemux,,8,,8,,7,,5,,7,7,,,RUN14,3,5,5,8,5,,,,,,3,,
247,Round 2,f7e0e3a2-85c1-4b87-b131-ea4b7385831a,170339,181143,jkhgfdsfghjkhgfgvhjk,,4,,3,,4,,5,,3,4,,,Portal Mages 15,1,,1,,1,,3,,3,,3,,
248,Round 2,f82e0eb2-944f-4278-9209-444e8dcd2651,171977,182207,Aavegotchi team 9,3,5,7,3,4,,,,,,7,,,DuuTeam,2,4,,2,5,,,3,,,4,,
249,Round 2,f8ba15b7-667b-41b6-b8f8-51d8be422f7d,181771,173154,RUN15,3,3,1,6,7,,,,,,3,,,Creamy,4,,8,,3,,6,,5,,4,,
250,Round 2,fbe61f37-7d21-44c2-bdb3-d717954493ff,177908,171919,OG,,3,,1,,5,,6,,1,6,,,Tommy Gotchi 6.0,,,2,,,7,2,,2,3,7,,
251,Round 2,fc534085-69c4-4e08-86d5-2c0e0f87a94a,181109,172277,[ ◕ ◡ ◕ ],,2,,2,,3,,8,,6,2,,,BigUltters,,,2,,,5,2,,6,7,5,,
252,Round 2,fc8fc0fb-17c5-43bf-b360-4cf426e69ea8,177782,178100,aavegotch1-normie-11,8,,5,,5,,3,,3,,3,,,PUSKALS,,4,,6,,1,,5,,3,5,,
253,Round 2,fd6357d1-c2f0-4be0-bfd7-4fa99be885b1,171982,181159,Aavegotchi team 12,7,6,2,8,6,,,,,,2,,,Portal Mages 16,8,,4,,5,,6,,1,,5,,
254,Round 2,fe3640fa-3cb1-4470-8345-3745b509b6a2,182277,171358,Majasos,,1,,5,,7,,7,,7,7,,,Swanky 5,,5,,8,,7,,1,,6,1,,
255,Round 2,ff18ea3f-2b98-4ff6-a869-d93fd9ac345a,172084,181410,Silents D team,,4,,4,,6,,7,,7,6,,,Buffalo DeGotchi 5,,7,,7,,7,,8,,1,7,,
